ID,Probability
158287,0.495081435
147446,0.499081419
427517,0.493664576
441189,0.51587062
511315,0.501490399
289347,0.497275752
632792,0.497831998
27326,0.497643353
19796,0.501032102
164412,0.504461204
480526,0.49174284
496805,0.497690074
489538,0.504284697
653089,0.505100578
387187,0.512456954
403990,0.503679882
539501,0.498523672
396040,0.502473468
92324,0.507784524
524765,0.488304792
304275,0.50472148
23601,0.511516435
428512,0.499448336
606427,0.503171822
455858,0.502373128
135216,0.498900236
519552,0.495012192
507280,0.497141272
376955,0.4980754
381181,0.504394098
412277,0.504102495
68602,0.497959714
445086,0.488886378
468646,0.498217583
459047,0.50050989
121670,0.49466834
622120,0.496194439
450536,0.48780316
494874,0.501268051
387189,0.503835839
341528,0.503408892
489013,0.502949286
359716,0.499862023
39255,0.500579325
637837,0.50159476
489676,0.498454107
545517,0.490997041
532087,0.500106057
137963,0.496525152
518322,0.503969008
343176,0.503397877
97257,0.501268182
571513,0.494591987
567174,0.493981478
562421,0.503682692
601498,0.501036563
329521,0.500580253
544175,0.502544084
80625,0.501771585
369770,0.499033507
215563,0.50781469
506041,0.503727162
658851,0.488777949
116665,0.502252315
612884,0.503122781
41682,0.499042718
502220,0.49140875
593004,0.496031518
184525,0.498635643
146366,0.503197491
7612,0.502970845
540549,0.48220901
286798,0.503946395
624578,0.505245152
161400,0.506892372
46276,0.498769346
165190,0.500135311
358754,0.497574728
568153,0.501537456
634633,0.49099407
542873,0.500260443
444023,0.500048445
659942,0.498362276
222135,0.503408007
22263,0.493336224
311727,0.508550371
453150,0.504587274
467908,0.479237105
393501,0.492251691
305025,0.590045458
224920,0.505597547
137379,0.497460401
587352,0.498414549
413982,0.504282826
544231,0.499018371
381690,0.496822862
637782,0.49096071
594646,0.494629721
134869,0.50239425
326067,0.500074716
655308,0.502110735
249309,0.508329276
126907,0.492880252
161263,0.497697876
375147,0.502729754
553591,0.502084626
595063,0.499086804
417238,0.508051597
470571,0.494200705
66762,0.509716478
488046,0.494862162
230367,0.503857325
493920,0.494510621
431767,0.49307651
602092,0.504450043
154656,0.499620567
419909,0.489412785
480413,0.501349524
533311,0.505597547
285711,0.499168778
54034,0.500412071
55166,0.499172659
26800,0.498272508
461329,0.502072566
381683,0.49992494
494855,0.496068983
523536,0.500045396
369285,0.49645716
503824,0.501052309
90172,0.495872901
100999,0.500369726
641916,0.496203673
315746,0.508418872
10744,0.510347751
653418,0.502883177
419021,0.500211714
517066,0.498490291
601781,0.497690074
647839,0.504420791
472547,0.498431961
575424,0.496459001
439582,0.49250279
452689,0.498887822
226319,0.496691933
439085,0.508966638
306253,0.499348767
603758,0.512095273
356010,0.505944497
619897,0.503608943
296091,0.49900929
223918,0.487238401
614469,0.498958423
485159,0.492151612
379234,0.498615277
560957,0.500816541
634509,0.508329276
192668,0.503402046
524576,0.494983505
554598,0.492564233
329059,0.504610945
429378,0.498066358
591454,0.492525315
411033,0.497863891
227314,0.501598382
399790,0.490645758
401129,0.502975024
394871,0.497178562
423073,0.501816419
473851,0.494342159
117521,0.505999852
215224,0.500748255
583447,0.502693014
224331,0.505691072
153245,0.504025865
636880,0.497178562
572067,0.502765235
558919,0.501844219
200078,0.492694736
364787,0.509242495
439315,0.499124081
308288,0.501268182
178626,0.501540325
125149,0.502882137
547843,0.496152689
366920,0.500810945
276418,0.494681551
550075,0.495080261
279988,0.508623833
358137,0.502896427
188908,0.506015713
178561,0.496128811
508832,0.492464897
257719,0.50058422
585485,0.498242239
168161,0.507801033
211332,0.508796008
288373,0.497878211
535042,0.493045818
410780,0.499035046
236741,0.493894648
515175,0.496473325
462764,0.491311071
432803,0.496145244
114764,0.501752632
406730,0.491938198
43937,0.506495707
657892,0.496619908
658791,0.489941134
517732,0.492384246
443170,0.493525472
259994,0.496056026
618445,0.501373867
652449,0.504711887
376681,0.499255837
447016,0.496027587
637923,0.490207455
569624,0.491164146
105119,0.509083209
547760,0.492474637
59278,0.501248256
90674,0.505239696
620122,0.503885752
269049,0.502664964
644042,0.491369469
178601,0.509917883
76437,0.505992589
398626,0.503179667
487722,0.497754411
247428,0.506615163
275175,0.495498832
27079,0.484735782
223929,0.506333519
494965,0.495325619
602308,0.502243185
266976,0.488287572
74763,0.498001775
641166,0.503619023
218866,0.50218699
508263,0.499767281
273552,0.498221648
62634,0.49130871
498194,0.499826868
102481,0.50472148
415369,0.50701264
72611,0.493938278
375462,0.502496209
579524,0.503952387
172038,0.497993543
463349,0.49786387
658595,0.500859014
548178,0.497188837
527474,0.499255837
36927,0.503310665
321783,0.502883177
643003,0.508377697
24793,0.495662722
457691,0.492923855
539183,0.498958159
227814,0.500523334
505742,0.498944214
11854,0.507653814
52052,0.502995885
424397,0.490576742
260485,0.502090035
412954,0.503001832
80588,0.497064439
36944,0.495434391
180565,0.505083345
550969,0.50435948
465038,0.501629435
130449,0.498172526
448956,0.50072847
25876,0.506348546
34839,0.492983854
520313,0.483490649
96429,0.501041171
608250,0.498406358
341805,0.5047345
654705,0.500688218
573393,0.506298999
306702,0.512523953
449520,0.493440265
595378,0.502907642
477429,0.48791888
464478,0.49888124
444945,0.492970708
156577,0.50265712
224850,0.510899046
350233,0.499972206
68782,0.502569451
336364,0.506615163
459694,0.498589668
416267,0.499915972
241882,0.501032102
428539,0.491798075
551334,0.487357209
314055,0.49516736
348675,0.498254631
571533,0.502804131
306232,0.498759547
579013,0.505811915
414160,0.502825894
650994,0.510539308
261435,0.503274274
133811,0.504995286
359803,0.510655601
160314,0.488287572
214167,0.491184052
559823,0.499226583
427010,0.491104798
238946,0.504515988
395195,0.50321015
450175,0.496847525
189882,0.489567472
415734,0.496012931
47164,0.501658052
168492,0.499390501
566036,0.497256526
393423,0.498761108
252151,0.502109354
77733,0.496958641
553085,0.500296226
141098,0.496097492
174811,0.50815338
366038,0.502320269
243181,0.496985731
583901,0.49175625
10513,0.502809935
387851,0.504122944
425646,0.493837754
194211,0.494755948
414325,0.504130016
284583,0.505884427
43758,0.502020699
34598,0.495282764
214518,0.507217092
52369,0.499287386
123402,0.504865418
441268,0.502489649
569152,0.493456908
521027,0.490449027
470017,0.491184672
59169,0.506929129
43879,0.504282826
457429,0.49885613
404016,0.498788481
53833,0.49278377
632777,0.504954005
449120,0.485207801
179454,0.498887822
583826,0.503955988
170938,0.506361635
541242,0.496787046
34988,0.492571686
243319,0.499768669
119939,0.499367601
105996,0.503875859
558589,0.49725036
510363,0.497058349
72624,0.505156701
464746,0.498001775
3743,0.502018086
335899,0.507545027
75974,0.508795624
74877,0.504779584
491362,0.496274335
663083,0.491195755
124804,0.497235873
359540,0.504294386
355474,0.502259747
210794,0.503841637
158313,0.505871977
648935,0.502602547
427031,0.484850461
499991,0.497388843
603337,0.491730354
429287,0.496474682
121404,0.495872998
648433,0.495553556
163035,0.499448336
100324,0.500986889
314645,0.496027557
656058,0.498483634
502359,0.497787867
49165,0.506795363
161152,0.507093695
474846,0.496449179
252169,0.496144585
156591,0.497882882
510045,0.494146804
502534,0.495084334
389121,0.50243998
509240,0.49998249
507465,0.495883205
210962,0.502004413
641575,0.492835989
63610,0.499962604
75203,0.499811746
146243,0.501099506
385853,0.502228033
9836,0.494321125
71837,0.501963813
656045,0.500895821
503013,0.499768538
375463,0.50532071
319890,0.50175446
13573,0.503463135
97038,0.484146222
509783,0.48010447
32277,0.501388262
1244,0.493865608
364336,0.497888545
330058,0.496680329
567707,0.495099205
663724,0.499819052
419096,0.505459206
597403,0.505595568
238151,0.498769346
330997,0.506439538
552559,0.501297436
468925,0.487616347
285292,0.50109546
477146,0.498582028
663316,0.492409918
250980,0.501540325
543734,0.498969736
327923,0.501514128
364174,0.498704935
593858,0.501412765
441888,0.496091155
354969,0.49933903
485941,0.493143148
389603,0.505125616
342027,0.499116687
325893,0.501547233
60826,0.499037545
655053,0.50566233
577014,0.495084334
146820,0.504282826
439,0.50256456
518674,0.497520082
333914,0.498739819
102851,0.499931472
566441,0.504026252
605843,0.495553373
548065,0.496429748
212051,0.504706453
633531,0.510147698
657789,0.489455371
645111,0.498024314
552950,0.503255661
170992,0.501514464
17000,0.506820935
333952,0.500055594
144592,0.500284359
634967,0.499935467
325440,0.493603597
466232,0.488294445
87685,0.50707649
450749,0.501444125
428350,0.503776454
4748,0.502369839
71058,0.496498309
288669,0.49590985
18301,0.50239455
274126,0.503397877
665141,0.496823853
228582,0.5047345
612527,0.50787693
472655,0.505221404
334238,0.496405236
428516,0.502809935
172245,0.500545279
103809,0.508232851
34409,0.495651485
87977,0.497755748
543140,0.498880436
430305,0.504261983
391314,0.494540243
307096,0.504892735
382910,0.506878348
645240,0.494634868
641736,0.50265712
570749,0.493935898
334579,0.509780144
454615,0.498186816
501997,0.496650895
169867,0.506208017
292764,0.50729449
123793,0.499338347
82116,0.490859419
558040,0.502758273
358047,0.497388843
465027,0.501435483
571144,0.490918347
213125,0.503413221
137164,0.502390669
612278,0.505226557
27405,0.501908156
165574,0.50472148
105942,0.504395752
318910,0.496429748
447205,0.498901032
418492,0.496203673
575343,0.488702699
177958,0.501830133
187746,0.487460406
605255,0.499120048
577671,0.502496209
563322,0.504263399
105749,0.495395169
409456,0.507362329
545285,0.500412604
137228,0.507989227
400966,0.50248118
432807,0.500902509
439029,0.507267837
664044,0.492323096
265199,0.510384559
457049,0.494061395
267295,0.505429602
614546,0.503444971
404794,0.503132445
542920,0.485246469
261982,0.49708709
191857,0.502281569
639483,0.508329276
507322,0.502029375
1867,0.493640801
486717,0.501323424
529586,0.499365797
551985,0.501595453
111768,0.493377325
564580,0.504954005
545523,0.499063733
284362,0.499548288
111206,0.498810424
194568,0.501668576
599346,0.500723661
114806,0.509197792
598507,0.489648112
427532,0.497243498
345979,0.503179667
227760,0.495067433
193186,0.499258533
663477,0.494540073
123536,0.502836925
302874,0.496914285
217094,0.508343863
51569,0.506773164
266357,0.498929309
457358,0.499836775
154730,0.509901915
458829,0.489623298
507416,0.496590237
605385,0.500722116
498479,0.495823932
82722,0.501320559
529442,0.502202834
187883,0.500601882
432531,0.495470217
248466,0.505074946
293608,0.499486816
608696,0.502896427
551262,0.5024748
317937,0.504910428
152364,0.503930414
482802,0.495495318
114663,0.490171004
239878,0.506377719
102108,0.508869379
280015,0.499500356
443352,0.503217833
450535,0.504357607
242650,0.496552058
655395,0.512946318
4881,0.49769647
8625,0.49774609
411452,0.506030579
437907,0.488076128
506943,0.499931472
620527,0.506777706
443606,0.500816155
528249,0.506933442
345925,0.494208708
176572,0.508874586
619525,0.495537546
300347,0.504174192
603803,0.496134019
15113,0.507487371
280604,0.50168672
625273,0.501909557
556107,0.498676491
650029,0.501131306
253932,0.503301827
149972,0.503124387
60368,0.502390669
470198,0.499668246
469593,0.500265222
228509,0.493641785
603609,0.495084049
139277,0.501873259
341587,0.494792478
515477,0.49711132
111085,0.494990255
408985,0.507839725
159388,0.499837446
494555,0.502722267
348629,0.495845407
296745,0.496398818
663121,0.4960991
204260,0.49917618
268031,0.503388114
397259,0.510314821
50331,0.501380376
610328,0.50047217
486960,0.496468492
97617,0.500695239
338865,0.496426512
62521,0.512946318
594244,0.499843743
468515,0.497811402
74298,0.493412286
398412,0.506278648
623963,0.499328434
429970,0.507201448
420102,0.507392149
580653,0.503184174
537471,0.498079345
432351,0.493221048
309414,0.503466335
512522,0.490413226
17043,0.499915972
574767,0.50263101
161211,0.507301456
135752,0.483539354
226780,0.503454596
581750,0.500142236
31524,0.502128751
64714,0.499807386
381047,0.487672211
567421,0.503716935
552773,0.484132924
88559,0.503843692
294076,0.498741955
516393,0.489578666
42209,0.497222301
533610,0.49755548
511759,0.498254631
127414,0.498783799
576617,0.501363791
545416,0.50201641
37598,0.503959734
633071,0.506202583
435573,0.496869793
299447,0.499596432
376653,0.507266714
10521,0.590451541
79151,0.507927579
361712,0.493650778
483674,0.502292069
314755,0.49931143
510819,0.496197348
3116,0.499111243
531559,0.497831527
469497,0.499617736
346921,0.5071722
550985,0.497465499
439870,0.495768469
553706,0.498053356
168862,0.49392804
518802,0.502192214
8354,0.502569451
458236,0.495483372
617242,0.50248118
605573,0.502263308
557879,0.496720989
625578,0.495540638
25257,0.4917011
525356,0.492409918
525783,0.509549573
654426,0.489265791
498529,0.50265712
475195,0.493880172
498525,0.504711887
559910,0.493070907
176243,0.504282826
569277,0.505177158
534798,0.499233755
122376,0.509443211
552777,0.498625895
213140,0.501748777
573328,0.495717467
430576,0.493824422
461145,0.493051941
520385,0.492759443
264061,0.50747791
263794,0.500753333
327400,0.507699198
329545,0.509089726
521667,0.496629883
616838,0.497933037
63449,0.498495972
404940,0.507242305
561401,0.501268051
209526,0.503458447
64814,0.502990111
630241,0.505615239
300232,0.496234755
508602,0.496252136
471976,0.497399507
516401,0.500560756
624966,0.493057861
513710,0.499615638
157076,0.508693489
621175,0.494912713
395362,0.496444851
269764,0.504455644
534827,0.494606617
528819,0.482362453
91179,0.508015625
69291,0.507653814
545194,0.500120705
296618,0.502835247
252848,0.506454564
363122,0.498186778
259511,0.496083843
349426,0.51151368
634603,0.507646765
434269,0.498675647
561722,0.49787793
496224,0.50166528
15997,0.499416752
556358,0.502896427
70087,0.501967839
201541,0.505454881
454136,0.503028908
131102,0.505960953
159942,0.506278648
35381,0.504297973
245437,0.502183756
245623,0.495996437
598083,0.49998249
349973,0.503684281
328782,0.489246905
585185,0.500542334
255753,0.499931472
449479,0.500592418
341813,0.507481348
360407,0.50054452
259475,0.506613703
609908,0.503765554
658990,0.495382566
528119,0.504461078
218776,0.501634292
175641,0.502765218
127514,0.5078906
138669,0.506454564
471025,0.492076529
398121,0.509917883
106065,0.499183746
499370,0.5032036
611071,0.507362329
244500,0.502347902
517941,0.500292514
658856,0.502549068
89834,0.503309608
419585,0.508553797
470054,0.489523547
45463,0.503402046
155200,0.506563083
594232,0.50815338
382296,0.489575555
41240,0.507325123
442593,0.502722267
481437,0.496648713
295813,0.493948092
329484,0.504913366
34112,0.502722267
529779,0.493490847
331028,0.502272077
372978,0.501537456
6540,0.500368787
321617,0.510138951
510596,0.496203673
373805,0.500048445
663918,0.497630495
356438,0.504043863
516004,0.502465483
548018,0.499351279
135740,0.501585141
633076,0.516500082
445843,0.506929129
154235,0.498719521
476873,0.500173499
529207,0.499051541
371174,0.502896427
520497,0.496099325
24146,0.496164116
428938,0.497578712
170485,0.498656002
9665,0.504193142
529573,0.496419122
59815,0.509797259
126486,0.497212532
522049,0.501428677
150767,0.501829683
548943,0.503174422
368096,0.499120191
114723,0.506666042
534164,0.500579325
228288,0.505886369
212195,0.501268182
2973,0.501973064
106977,0.497979358
481654,0.494930345
172660,0.496203673
91057,0.511781716
586499,0.500435004
205748,0.498849804
208207,0.500016983
506739,0.506563083
110255,0.494718222
586564,0.492129567
263080,0.504915904
657761,0.500333563
562573,0.499255837
426932,0.500221149
165494,0.505175139
105035,0.501838134
13049,0.506112196
437893,0.493184144
77117,0.500839108
662652,0.48968041
349599,0.507036264
499071,0.500010501
243458,0.504711887
511367,0.500045396
21110,0.502343524
522378,0.508078353
253806,0.502320269
404404,0.500394694
565267,0.489990749
332281,0.496827323
83604,0.494250761
538115,0.493880172
513169,0.498978329
130816,0.499049541
379750,0.488922809
201517,0.502794907
436443,0.501277812
359173,0.506050042
243799,0.50326815
152273,0.506082058
548736,0.498296241
262765,0.505206321
417367,0.49972999
536487,0.491949231
576076,0.495972242
119278,0.497968865
632553,0.507443743
665049,0.488368953
193233,0.503397877
455318,0.502265975
400230,0.498929485
207535,0.507130074
575857,0.492218914
159160,0.499711507
655718,0.498690268
38107,0.501657393
235766,0.4979409
56955,0.503616696
123637,0.500743001
646702,0.500576838
276224,0.501844219
27451,0.503179667
475398,0.500264524
199208,0.507501028
323857,0.499121736
381236,0.506442161
406951,0.503235081
235125,0.50122822
556284,0.498078025
445925,0.502221886
185038,0.497697201
279487,0.50203172
397314,0.504379406
218303,0.510138951
604508,0.497353576
311569,0.501730029
412391,0.506454564
287878,0.497869209
196607,0.50488238
549902,0.484584833
492230,0.497869209
534337,0.498631773
62224,0.499755574
611059,0.505439317
519847,0.495137083
310685,0.506300983
576386,0.495438176
86319,0.514720342
487888,0.502263077
478752,0.491983576
614267,0.510314821
581401,0.499255837
626753,0.496226095
173085,0.494920563
438431,0.498691474
563016,0.50657899
387263,0.490561791
409475,0.500753464
547702,0.50401757
7375,0.508693489
622812,0.488118427
319182,0.498064464
467791,0.492252477
477401,0.498895464
397497,0.497837224
114142,0.503033665
160368,0.503857325
510662,0.501195872
371030,0.49675362
336205,0.497017652
479007,0.504926005
103515,0.505615239
427782,0.494715523
114608,0.501961531
266925,0.500806912
63186,0.501255087
656021,0.497921014
528561,0.498576239
365449,0.502255679
664934,0.491330846
465924,0.491955429
127048,0.494311266
482637,0.503626216
519494,0.501339522
106891,0.495526129
547144,0.49437984
504549,0.492057146
260443,0.502758273
210652,0.50198033
327507,0.503860215
633406,0.591579356
120034,0.501545971
607776,0.505873056
546038,0.495306669
546985,0.49725036
239571,0.504913366
520149,0.501435791
517691,0.505078806
545103,0.493203838
578278,0.512946318
243976,0.504461078
624902,0.503932847
163209,0.504735998
199922,0.506353959
328661,0.503619023
422391,0.489720318
205452,0.496349956
63547,0.504341302
647704,0.502967947
376342,0.508007497
593037,0.502444625
317865,0.504955637
76597,0.509213252
86247,0.502630994
445121,0.502228033
406872,0.512569138
433269,0.495880024
614431,0.506929129
437741,0.495331814
104464,0.496635991
114254,0.496164076
83659,0.504550986
567795,0.494088037
600457,0.509328495
523997,0.496838874
571970,0.501268051
174471,0.497193089
603102,0.501529794
415958,0.503309608
604706,0.506845282
545596,0.492733048
499382,0.502896427
132558,0.502177266
541557,0.496992639
603461,0.500592418
408258,0.505998193
614608,0.491363555
395863,0.50480926
178674,0.503434708
642697,0.501771585
587742,0.508834383
63720,0.512431929
153595,0.498970468
573138,0.48890825
478999,0.49606824
85834,0.504382543
108210,0.500915616
643579,0.506692164
291383,0.49392217
203478,0.49737041
78887,0.496597157
285045,0.509780144
211666,0.499415602
196683,0.504318999
69238,0.504149511
652,0.5017263
413174,0.505169737
375552,0.497291385
533776,0.503437083
467583,0.494013934
249105,0.496808069
439824,0.504311896
527861,0.496583055
49182,0.496883603
154151,0.498879816
474182,0.494790618
502348,0.501500436
294718,0.506168406
47390,0.501954881
110741,0.496130993
624841,0.49552049
219852,0.507720146
223572,0.50815338
154695,0.499701108
166353,0.500840566
533119,0.501620758
641565,0.493428352
326747,0.502947966
584130,0.501166199
145131,0.498446035
168931,0.504015516
84979,0.495336947
27344,0.506333519
92774,0.507573724
290427,0.50787693
36166,0.503620727
532554,0.498834837
135162,0.499124081
389969,0.506942644
507215,0.500753333
393160,0.49272877
538323,0.499779692
188774,0.499106727
17787,0.505267462
190066,0.496746894
282868,0.503684543
447975,0.493641785
307985,0.496283437
646470,0.505986723
451624,0.496989874
346476,0.496589438
3636,0.496619908
345633,0.50498507
603587,0.50047217
59171,0.50654999
112892,0.501511798
128873,0.497307322
371504,0.512991501
448165,0.490469922
412889,0.502496209
158719,0.50463637
193840,0.503894524
5552,0.502604744
568048,0.489084984
97479,0.501747243
451945,0.496039253
553869,0.497479003
542797,0.494307947
430763,0.505249127
427844,0.50308448
313849,0.508667959
286189,0.495860367
497231,0.497432859
169469,0.495944681
444262,0.498191941
118566,0.484637173
225401,0.505125616
266924,0.49975541
116782,0.500915762
514295,0.500403042
460811,0.492262541
482290,0.489656771
604408,0.496083843
97150,0.505175139
488521,0.498500548
576977,0.500077241
661379,0.501617738
279381,0.499928026
182206,0.50728643
587589,0.49753401
466411,0.501432322
350860,0.49719359
653534,0.507267837
263765,0.503681391
642934,0.496417103
274756,0.503964713
230756,0.504706453
121459,0.488953732
455977,0.49327624
267511,0.500327214
508843,0.489367046
469085,0.502883177
143552,0.496852685
582109,0.503241542
313927,0.493792809
435826,0.499203554
447968,0.498103939
450297,0.500161853
606325,0.493102537
409665,0.507054647
374089,0.508342946
289395,0.503875859
435076,0.503309608
600327,0.498003804
104462,0.510539308
642799,0.496122249
450507,0.500810945
291485,0.500684748
101026,0.491464737
513247,0.498259857
447193,0.501820314
389937,0.498482471
492654,0.496525152
28200,0.504387963
219034,0.499484455
193100,0.507488947
268907,0.503626216
664130,0.490532324
268092,0.498836068
457327,0.499338347
398530,0.50784033
191647,0.50516676
499894,0.5014964
444646,0.492180221
409713,0.50363907
534744,0.504579028
483867,0.503939933
634260,0.493278175
25905,0.503531256
461623,0.499874436
622226,0.494925672
451459,0.488413718
307601,0.502230356
43646,0.502666195
64707,0.501369893
462560,0.498250929
25704,0.510292631
518347,0.496511894
500831,0.493981478
487822,0.502018086
427200,0.509021763
355761,0.506420767
373345,0.508071825
477980,0.498853326
416577,0.502281569
480872,0.500810945
560400,0.501075718
416542,0.504061684
486489,0.493376885
623905,0.50039983
125699,0.502481919
534404,0.498500548
496284,0.497858142
211871,0.505226557
586548,0.496450202
170729,0.504550986
593399,0.494390829
298691,0.506188747
116687,0.504101995
292030,0.502736593
233294,0.49901918
37741,0.498675894
320590,0.50248118
546287,0.493424956
432895,0.488608013
210065,0.500152629
380511,0.505924289
637267,0.497264024
432087,0.503857325
478936,0.497130355
69823,0.501947037
608800,0.504665802
145033,0.497905753
84443,0.502105805
320633,0.505301541
134680,0.499275929
57045,0.50428752
432773,0.494041064
648178,0.494416471
564428,0.50023209
640751,0.5071722
299941,0.498064464
651315,0.499228813
477159,0.502794907
260164,0.502320269
588652,0.491949231
449921,0.496265335
544026,0.506305303
366911,0.503507365
545897,0.498691474
73018,0.501349524
422030,0.498297775
157477,0.504472124
541290,0.498905107
207154,0.503885752
438283,0.503036541
58500,0.493493511
87670,0.497831573
462486,0.495087691
344584,0.501313757
78178,0.504731835
21518,0.491704335
129402,0.505053988
614144,0.492154502
445438,0.495250216
565942,0.480491029
125990,0.50010221
411395,0.507670379
592413,0.503845449
468230,0.498096585
270026,0.505272043
476385,0.493079968
514406,0.502789546
77089,0.474610023
402716,0.505615239
313589,0.500233536
241319,0.497694112
457334,0.498664596
423376,0.49663329
491786,0.502879095
311937,0.505226557
591251,0.500810945
162134,0.501634755
630025,0.491748132
416734,0.488124681
89838,0.515604214
649890,0.497734664
8384,0.503614693
305684,0.499803989
102508,0.51457224
437180,0.496932724
529124,0.499983592
456458,0.495652733
206438,0.5078906
12334,0.500866741
134474,0.505262844
600721,0.505510821
432771,0.509403355
351902,0.498455613
223482,0.504924652
570302,0.498115265
122235,0.498808821
225938,0.502633997
397783,0.500848282
598884,0.49970662
658257,0.490746593
235538,0.503234395
635160,0.49311729
366430,0.49725036
290250,0.504967677
500412,0.49585413
541218,0.494787509
601100,0.498237182
87954,0.501844219
107308,0.500547984
152690,0.495553373
521922,0.503657733
397551,0.492513882
485096,0.49789565
531115,0.496585573
463521,0.506064032
613036,0.50535351
259375,0.493405079
380652,0.505513343
520703,0.495752339
659881,0.494555717
599882,0.503833867
461727,0.496145282
556762,0.492512509
325367,0.496431595
497521,0.499103017
512995,0.489606911
462596,0.4941326
326374,0.504907419
385820,0.499887529
408467,0.499807493
486311,0.496349956
117341,0.502882137
366193,0.508874586
302072,0.506712514
180806,0.505757458
146681,0.50815338
243838,0.500098262
471823,0.506768244
354354,0.506112196
211894,0.503657733
56430,0.500592418
528353,0.500220274
551641,0.496589438
47526,0.504521735
481344,0.501164904
449555,0.500435579
633904,0.505836367
326316,0.501237102
581541,0.497017652
446520,0.496753878
184747,0.502732549
349554,0.497693268
566227,0.499311951
263811,0.505106843
74717,0.500264393
213794,0.504989525
540584,0.4922105
503046,0.501826633
488084,0.490815441
555439,0.494784041
369165,0.50815338
93881,0.500667493
288854,0.50401549
490487,0.501166931
31987,0.502819398
496340,0.496703186
263231,0.501586929
464407,0.498048661
131618,0.502782291
575936,0.501293493
457892,0.493797874
606217,0.494010429
664822,0.490992705
526563,0.493397761
550924,0.494151748
513504,0.502320269
244056,0.494892933
292844,0.503400137
454548,0.508118175
443954,0.496638205
139402,0.506767972
557237,0.496884697
428798,0.497230818
151728,0.501144616
160850,0.500194224
121248,0.495279848
147083,0.503352128
322154,0.506507416
301629,0.499762072
129766,0.496756787
645956,0.504568673
594706,0.49662332
274483,0.508997519
284538,0.502414141
145558,0.495649955
163084,0.509350051
143299,0.498134718
442918,0.504106895
145484,0.503583943
151809,0.50101577
18384,0.50600912
329572,0.509434332
358044,0.510506756
495099,0.500247838
327419,0.504061684
560810,0.500571023
29581,0.504357751
387548,0.506830106
319090,0.507524391
655414,0.502335103
228273,0.499508447
336980,0.50370669
388989,0.506439538
223994,0.498691474
225200,0.500850007
384116,0.494784314
256996,0.508096049
515611,0.495057663
220566,0.498471295
540850,0.493932567
517690,0.502949286
111380,0.507247224
547934,0.500483303
636221,0.503734488
435839,0.50010397
276339,0.503618684
599551,0.496222884
658108,0.501268051
171088,0.506112196
20928,0.498644547
64679,0.495137083
258731,0.499721399
502729,0.500237426
172523,0.498118229
433163,0.489495931
18193,0.481179833
565804,0.49998249
544690,0.498118099
7090,0.500264151
329558,0.498676491
539171,0.504467959
229819,0.496330708
469049,0.493794461
454123,0.502181927
201350,0.507839725
453727,0.495766945
279981,0.500519972
183019,0.516500082
432237,0.495582644
31983,0.502632558
111652,0.501570113
139843,0.501258582
471733,0.506981475
287912,0.500592549
514668,0.497538869
517326,0.497329558
140432,0.512632787
453842,0.497090124
638702,0.498195306
434774,0.498080782
621413,0.499594148
450649,0.48773715
492801,0.492251691
463270,0.504706453
490551,0.496145282
35726,0.509418378
510532,0.498880436
320519,0.494551725
658400,0.495662722
429412,0.495614126
213947,0.49273959
358855,0.496460113
183425,0.49140049
654396,0.490677494
154261,0.505256324
424875,0.491580806
60827,0.502370158
546044,0.503314783
470838,0.505630803
78065,0.496271951
277445,0.502632558
553126,0.503328971
457059,0.489293711
110793,0.499843095
477673,0.498253259
369017,0.491323092
537457,0.497198085
482496,0.497063163
481632,0.496044191
644803,0.491986156
313333,0.499931472
536763,0.49770091
145450,0.510786435
290900,0.485620486
150869,0.505615239
441182,0.498461037
377288,0.507784524
470536,0.492121174
41208,0.502221886
225340,0.50500099
257585,0.497908844
287700,0.499352123
513973,0.503971946
153737,0.506496691
35,0.505496872
433008,0.502771947
270297,0.506768244
391994,0.507524577
316649,0.496306743
423673,0.503865773
475540,0.503681391
474920,0.495648524
110811,0.50264346
301853,0.502736593
539968,0.498460668
221214,0.499397337
568283,0.495711408
491949,0.494782541
317054,0.504533036
511095,0.502918764
465381,0.496349956
662810,0.500585619
560427,0.495377404
626777,0.494391589
516264,0.498801542
491322,0.501371566
408283,0.494587762
422250,0.501561871
577403,0.49843862
433199,0.497458772
92196,0.485941597
663869,0.49653639
456209,0.496565495
616998,0.493727838
597567,0.493246325
194778,0.503173496
294873,0.498243773
553285,0.486953105
449392,0.485559937
505473,0.503615547
498894,0.503386087
335707,0.504625972
567444,0.49692774
411800,0.499665202
601986,0.49140845
16780,0.497493892
499360,0.494787361
504349,0.499255837
486761,0.491545592
282201,0.500986098
451918,0.498865795
1840,0.509213252
541371,0.508097718
191685,0.502544
149141,0.50752628
523226,0.485806877
267378,0.501917388
585283,0.498852188
651258,0.505835879
284975,0.506274369
624866,0.50152699
477367,0.490684252
429946,0.486305393
465770,0.497765698
77535,0.502347902
414961,0.497172249
460496,0.500806912
551105,0.496825503
186899,0.501828472
528606,0.488992098
258059,0.502386295
213849,0.500628924
488119,0.49121432
631885,0.488963905
542286,0.499061816
448743,0.495553373
163872,0.514284641
263140,0.501455143
638380,0.506592332
317811,0.501528413
248931,0.504383508
434058,0.501641208
256608,0.508537829
108841,0.504106574
18624,0.507048659
658344,0.494698688
177578,0.507563919
568896,0.49917618
8746,0.492404475
52540,0.499864237
424360,0.506218135
13243,0.499302559
361657,0.497486005
392229,0.500563165
665224,0.491892845
